CustomerID,First Name,Last Name,Age,Gender,Address,City,ContactNumber,Email,AccountType,AccountBalance,DateOfAccountOpening,LastTransactionDate,TransactionID,TransactionDate,TransactionType,TransactionAmount,AccountBalanceAfterTransaction,BranchID,LoanID,LoanAmount,LoanType,InterestRate,LoanTerm,Approval/Rejection Date,LoanStatus,Loan Payment History,CardID,CardType,CreditLimit,CreditCardBalance,MinimumPaymentDue,PaymentDueDate,LastCreditCardPaymentDate,CreditCardPaymentHistory,Rewards Points,FeedbackID,FeedbackDate,Feedback Type,FeedbackText,Resolution Status,ResolutionDate
4920,Betty,Nelson,29,Female,Address_4920,Detroit,1.23457E+12,betty.nelson@example.com,Savings,3809.25,12/20/2011,1/26/2023,4920,2/25/2023,Withdrawal,1644.24,2165.01,73,4920,48630.59,Personal,1.86,48,6/5/2021,Closed,PaymentHistory_4920,4920,Visa,5598.03,2880.97,144.05,8/5/2023,12/4/2023,CreditPaymentHistory_4920,6437,4920,6/15/2023,Suggestion,FeedbackText_4920,Pending,3/17/2023
4921,Joseph,Jones,31,Female,Address_4921,Omaha,1.23457E+12,joseph.jones@example.com,Savings,3738.56,12/16/2003,7/2/2023,4921,8/16/2023,Transfer,1049.62,4788.18,25,4921,28975.3,Mortgage,6.83,36,3/28/2020,Rejected,PaymentHistory_4921,4921,Visa,3889.79,2.16,0.11,5/26/2023,10/13/2023,CreditPaymentHistory_4921,1885,4921,10/14/2023,Complaint,FeedbackText_4921,Pending,5/14/2023
4922,James,Gonzalez,47,Male,Address_4922,Kansas City,1.23457E+12,james.gonzalez@example.com,Savings,8373.86,5/21/2019,8/27/2023,4922,3/15/2023,Deposit,666.17,7707.69,46,4922,26708.18,Personal,7.35,24,1/27/2022,Approved,PaymentHistory_4922,4922,Visa,5008.31,570.66,28.53,3/20/2023,1/3/2023,CreditPaymentHistory_4922,489,4922,8/2/2023,Suggestion,FeedbackText_4922,Pending,4/24/2023
4923,Michael,Ramirez,58,Other,Address_4923,Kansas City,1.23457E+12,michael.ramirez@example.com,Current,4321.79,3/15/2013,4/19/2023,4923,1/9/2023,Withdrawal,322.49,3999.3,89,4923,3369.89,Auto,6.12,24,11/3/2020,Approved,PaymentHistory_4923,4923,AMEX,6759.12,3727.52,186.38,12/10/2023,5/30/2023,CreditPaymentHistory_4923,2210,4923,9/27/2023,Praise,FeedbackText_4923,Pending,10/24/2023
4924,Susan,Nelson,30,Female,Address_4924,Houston,1.23457E+12,susan.nelson@example.com,Current,8586.29,3/18/2005,3/31/2023,4924,3/30/2023,Withdrawal,3501.57,5084.72,30,4924,40383.04,Auto,3.99,60,9/20/2020,Approved,PaymentHistory_4924,4924,Visa,6201.54,1027.77,51.39,2/14/2023,9/8/2023,CreditPaymentHistory_4924,3604,4924,4/9/2023,Complaint,FeedbackText_4924,Pending,6/5/2023
4925,Donna,Harris,47,Male,Address_4925,San Antonio,1.23457E+12,donna.harris@example.com,Current,5108.71,3/30/2005,10/8/2023,4925,5/12/2023,Transfer,1388.25,6496.96,20,4925,9357.04,Personal,4.82,24,7/23/2021,Approved,PaymentHistory_4925,4925,MasterCard,7421.65,3967.07,198.35,6/18/2023,5/17/2023,CreditPaymentHistory_4925,6005,4925,1/8/2023,Praise,FeedbackText_4925,Pending,10/29/2023
4926,Stephanie,Wright,55,Male,Address_4926,Baltimore,1.23457E+12,stephanie.wright@example.com,Savings,4304.66,6/3/2014,4/30/2023,4926,10/21/2023,Transfer,1597.45,2707.21,23,4926,7986.59,Personal,9.59,24,11/19/2021,Approved,PaymentHistory_4926,4926,Visa,1164.9,1377.61,68.88,4/8/2023,12/2/2023,CreditPaymentHistory_4926,755,4926,2/1/2023,Suggestion,FeedbackText_4926,Pending,4/11/2023
4927,James,Campbell,28,Female,Address_4927,Baltimore,1.23457E+12,james.campbell@example.com,Current,2862.79,7/18/2008,6/29/2023,4927,8/26/2023,Deposit,813.34,2049.45,1,4927,21779.48,Personal,5.81,48,10/16/2020,Closed,PaymentHistory_4927,4927,AMEX,5323.19,1042.73,52.14,10/16/2023,8/8/2023,CreditPaymentHistory_4927,5776,4927,10/20/2023,Praise,FeedbackText_4927,Resolved,1/14/2023
4928,Donna,Hill,18,Other,Address_4928,Denver,1.23457E+12,donna.hill@example.com,Current,1352.22,11/9/2010,1/18/2023,4928,12/22/2023,Withdrawal,594.65,1946.87,15,4928,18029.5,Auto,4.57,36,2/19/2021,Closed,PaymentHistory_4928,4928,Visa,7224.49,3437.82,171.89,1/26/2023,2/8/2023,CreditPaymentHistory_4928,9715,4928,1/10/2023,Suggestion,FeedbackText_4928,Resolved,10/6/2023
4929,Donna,Miller,44,Male,Address_4929,Colorado Springs,1.23457E+12,donna.miller@example.com,Savings,5306.43,11/22/2005,6/1/2023,4929,9/7/2023,Withdrawal,2480.02,7786.45,21,4929,5735.19,Auto,7.37,36,9/30/2022,Rejected,PaymentHistory_4929,4929,Visa,8150.16,492.6,24.63,9/25/2023,5/6/2023,CreditPaymentHistory_4929,2647,4929,4/16/2023,Complaint,FeedbackText_4929,Resolved,3/17/2023
4930,Charles,Nguyen,64,Female,Address_4930,Sacramento,1.23457E+12,charles.nguyen@example.com,Savings,3319.73,10/18/2000,4/18/2023,4930,2/11/2023,Deposit,3640.3,-320.57,30,4930,8248.78,Auto,1.69,48,9/6/2020,Closed,PaymentHistory_4930,4930,MasterCard,2026,1813.32,90.67,2/24/2023,9/11/2023,CreditPaymentHistory_4930,9663,4930,12/24/2023,Suggestion,FeedbackText_4930,Resolved,12/31/2023
4931,Deborah,Young,56,Other,Address_4931,Omaha,1.23457E+12,deborah.young@example.com,Savings,2569.46,6/15/2017,5/23/2023,4931,8/19/2023,Transfer,4954.75,7524.21,11,4931,49624.52,Auto,3.61,36,1/11/2022,Approved,PaymentHistory_4931,4931,Visa,3853.18,376.99,18.85,8/8/2023,8/16/2023,CreditPaymentHistory_4931,5914,4931,3/27/2023,Praise,FeedbackText_4931,Resolved,3/15/2023
4932,Mark,Williams,60,Female,Address_4932,Tucson,1.23457E+12,mark.williams@example.com,Savings,1779.64,4/17/2014,9/21/2023,4932,6/19/2023,Transfer,1704.09,3483.73,90,4932,37006.46,Mortgage,3.04,36,7/19/2022,Approved,PaymentHistory_4932,4932,MasterCard,6266.11,1008.9,50.44,8/7/2023,3/4/2023,CreditPaymentHistory_4932,4216,4932,5/24/2023,Complaint,FeedbackText_4932,Resolved,3/12/2023
4933,Robert,Hall,66,Male,Address_4933,Tucson,1.23457E+12,robert.hall@example.com,Current,3947.36,7/12/2017,2/12/2023,4933,11/12/2023,Transfer,3322.56,7269.92,52,4933,30329.3,Auto,7.12,60,7/24/2022,Closed,PaymentHistory_4933,4933,AMEX,4467.93,782.8,39.14,7/29/2023,12/23/2023,CreditPaymentHistory_4933,7500,4933,11/29/2023,Suggestion,FeedbackText_4933,Pending,9/8/2023
4934,Ronald,Hill,54,Male,Address_4934,Columbus,1.23457E+12,ronald.hill@example.com,Savings,5603.14,5/4/2015,8/5/2023,4934,3/31/2023,Deposit,589.17,6192.31,30,4934,15877.21,Personal,6.44,12,4/5/2021,Closed,PaymentHistory_4934,4934,Visa,4511.54,4040.64,202.03,11/23/2023,5/5/2023,CreditPaymentHistory_4934,2965,4934,11/23/2023,Complaint,FeedbackText_4934,Pending,9/4/2023
4935,Elizabeth,Torres,26,Male,Address_4935,Kansas City,1.23457E+12,elizabeth.torres@example.com,Current,8386.56,4/19/2021,1/24/2023,4935,7/10/2023,Transfer,2782.83,5603.73,9,4935,21993.57,Personal,7.83,36,8/13/2022,Approved,PaymentHistory_4935,4935,AMEX,2455.56,2893.37,144.67,10/7/2023,5/3/2023,CreditPaymentHistory_4935,8465,4935,1/16/2023,Suggestion,FeedbackText_4935,Pending,12/3/2023
4936,Betty,Roberts,65,Female,Address_4936,Jacksonville,1.23457E+12,betty.roberts@example.com,Savings,8219.88,11/2/2008,9/7/2023,4936,10/4/2023,Transfer,2595.23,10815.11,69,4936,31771.2,Mortgage,4.84,36,12/21/2020,Closed,PaymentHistory_4936,4936,AMEX,2971.99,4102.32,205.12,12/17/2023,6/10/2023,CreditPaymentHistory_4936,4745,4936,4/9/2023,Praise,FeedbackText_4936,Pending,7/2/2023
4937,Charles,Perez,60,Male,Address_4937,Louisville,1.23457E+12,charles.perez@example.com,Savings,8565.13,4/18/2019,4/12/2023,4937,5/7/2023,Deposit,169.97,8395.16,47,4937,39429.7,Mortgage,2.57,36,6/17/2022,Approved,PaymentHistory_4937,4937,AMEX,3528.26,4967.07,248.35,9/24/2023,5/3/2023,CreditPaymentHistory_4937,6181,4937,1/8/2023,Complaint,FeedbackText_4937,Pending,6/18/2023
4938,Stephanie,Davis,43,Female,Address_4938,Columbus,1.23457E+12,stephanie.davis@example.com,Savings,5804.71,12/22/2010,11/17/2023,4938,5/13/2023,Withdrawal,2420.1,3384.61,34,4938,47374.05,Mortgage,2.65,24,5/21/2021,Approved,PaymentHistory_4938,4938,MasterCard,7457.36,2774.31,138.72,3/13/2023,10/8/2023,CreditPaymentHistory_4938,3540,4938,10/27/2023,Complaint,FeedbackText_4938,Pending,5/27/2023
4939,John,Taylor,42,Other,Address_4939,Mesa,1.23457E+12,john.taylor@example.com,Savings,5639.54,10/9/2020,1/26/2023,4939,10/13/2023,Withdrawal,2482.21,8121.75,33,4939,7011.34,Personal,9.03,48,12/7/2021,Rejected,PaymentHistory_4939,4939,Visa,4737.78,4801.08,240.05,3/10/2023,1/31/2023,CreditPaymentHistory_4939,3479,4939,11/18/2023,Praise,FeedbackText_4939,Resolved,10/25/2023
4940,Michael,Clark,34,Other,Address_4940,Kansas City,1.23457E+12,michael.clark@example.com,Current,9060.9,10/3/2020,11/26/2023,4940,3/4/2023,Deposit,1866.38,7194.52,98,4940,10390.44,Mortgage,1.67,60,2/9/2022,Approved,PaymentHistory_4940,4940,AMEX,2893.03,483.83,24.19,3/21/2023,11/12/2023,CreditPaymentHistory_4940,524,4940,3/19/2023,Suggestion,FeedbackText_4940,Resolved,11/16/2023
4941,Brian,Allen,23,Other,Address_4941,Indianapolis,1.23457E+12,brian.allen@example.com,Savings,2956.61,9/30/2012,6/3/2023,4941,8/28/2023,Transfer,2872,84.61,65,4941,28811.01,Mortgage,6.35,24,1/13/2021,Rejected,PaymentHistory_4941,4941,AMEX,1564.66,581.01,29.05,6/1/2023,6/21/2023,CreditPaymentHistory_4941,7295,4941,7/2/2023,Suggestion,FeedbackText_4941,Resolved,6/18/2023
4942,Timothy,Rivera,32,Other,Address_4942,Nashville,1.23457E+12,timothy.rivera@example.com,Savings,1539.96,9/29/2002,11/18/2023,4942,2/7/2023,Transfer,237.37,1777.33,51,4942,46986.17,Personal,3.09,48,6/23/2020,Closed,PaymentHistory_4942,4942,Visa,6052.87,2496.21,124.81,12/2/2023,2/19/2023,CreditPaymentHistory_4942,3312,4942,5/15/2023,Suggestion,FeedbackText_4942,Resolved,9/19/2023
4943,Sarah,Taylor,20,Male,Address_4943,Louisville,1.23457E+12,sarah.taylor@example.com,Current,919.47,6/18/2012,9/27/2023,4943,6/13/2023,Withdrawal,4223.79,-3304.32,79,4943,23174.56,Personal,2.93,60,6/22/2021,Rejected,PaymentHistory_4943,4943,AMEX,2849.54,632.13,31.61,11/21/2023,9/12/2023,CreditPaymentHistory_4943,1238,4943,9/26/2023,Complaint,FeedbackText_4943,Resolved,6/23/2023
4944,Christopher,Adams,48,Male,Address_4944,Tucson,1.23457E+12,christopher.adams@example.com,Savings,8822.34,3/19/2004,5/9/2023,4944,2/7/2023,Transfer,2607.36,6214.98,31,4944,32063.38,Auto,1.89,24,11/24/2020,Closed,PaymentHistory_4944,4944,MasterCard,6308.83,4572.51,228.63,2/18/2023,11/25/2023,CreditPaymentHistory_4944,1694,4944,1/9/2023,Praise,FeedbackText_4944,Resolved,7/19/2023
4945,Andrew,Lopez,45,Female,Address_4945,Philadelphia,1.23457E+12,andrew.lopez@example.com,Current,3780.55,8/28/2022,4/4/2023,4945,10/6/2023,Withdrawal,170.43,3950.98,56,4945,15392.55,Mortgage,9.81,60,11/9/2022,Closed,PaymentHistory_4945,4945,AMEX,5907.14,2521.86,126.09,12/29/2023,7/17/2023,CreditPaymentHistory_4945,2791,4945,7/20/2023,Praise,FeedbackText_4945,Pending,5/7/2023
4946,Patricia,Mitchell,26,Other,Address_4946,Charlotte,1.23457E+12,patricia.mitchell@example.com,Current,5037.39,4/20/2005,2/6/2023,4946,5/31/2023,Withdrawal,4919,9956.39,76,4946,40775.2,Personal,1.55,36,5/17/2022,Rejected,PaymentHistory_4946,4946,Visa,4029.28,4388.69,219.43,6/27/2023,10/13/2023,CreditPaymentHistory_4946,6080,4946,12/29/2023,Praise,FeedbackText_4946,Resolved,9/20/2023
4947,Robert,Rivera,61,Other,Address_4947,Chicago,1.23457E+12,robert.rivera@example.com,Current,8050.29,12/29/2008,10/1/2023,4947,2/27/2023,Transfer,1914.95,9965.24,71,4947,30657.79,Mortgage,2.33,24,6/28/2020,Closed,PaymentHistory_4947,4947,Visa,3109.05,1096.87,54.84,3/23/2023,2/9/2023,CreditPaymentHistory_4947,6401,4947,11/20/2023,Suggestion,FeedbackText_4947,Resolved,1/12/2023
4948,James,Clark,68,Female,Address_4948,Sacramento,1.23457E+12,james.clark@example.com,Savings,3794.36,6/24/2009,6/7/2023,4948,6/25/2023,Withdrawal,4933.77,-1139.41,45,4948,19708.61,Auto,4.29,24,5/9/2020,Closed,PaymentHistory_4948,4948,Visa,4930.18,3270.8,163.54,5/9/2023,10/25/2023,CreditPaymentHistory_4948,5761,4948,5/13/2023,Praise,FeedbackText_4948,Resolved,3/6/2023
4949,Patricia,Mitchell,35,Female,Address_4949,Columbus,1.23457E+12,patricia.mitchell@example.com,Current,8692.75,8/3/2006,6/4/2023,4949,8/31/2023,Withdrawal,909.86,9602.61,33,4949,27588.44,Mortgage,5.1,12,11/8/2021,Approved,PaymentHistory_4949,4949,AMEX,4021.04,1350.88,67.54,11/20/2023,3/18/2023,CreditPaymentHistory_4949,7410,4949,12/26/2023,Complaint,FeedbackText_4949,Pending,2/20/2023
4950,Barbara,Davis,65,Female,Address_4950,Los Angeles,1.23457E+12,barbara.davis@example.com,Savings,3284.81,1/14/2015,7/7/2023,4950,12/29/2023,Deposit,159.56,3125.25,96,4950,35043.1,Mortgage,9.56,36,10/2/2021,Approved,PaymentHistory_4950,4950,Visa,4002.95,2797.74,139.89,8/18/2023,4/22/2023,CreditPaymentHistory_4950,7773,4950,3/15/2023,Suggestion,FeedbackText_4950,Pending,5/1/2023
4951,Anthony,Thompson,57,Female,Address_4951,Memphis,1.23457E+12,anthony.thompson@example.com,Current,7350.58,5/16/2004,4/23/2023,4951,6/23/2023,Transfer,3569.79,3780.79,51,4951,11462.12,Auto,3.18,36,7/27/2022,Approved,PaymentHistory_4951,4951,AMEX,9478.71,4339.82,216.99,1/22/2023,7/11/2023,CreditPaymentHistory_4951,8335,4951,5/6/2023,Complaint,FeedbackText_4951,Pending,4/19/2023
4952,Carol,Adams,49,Other,Address_4952,Houston,1.23457E+12,carol.adams@example.com,Current,6706.96,8/2/2022,1/30/2023,4952,12/9/2023,Deposit,4727.67,11434.63,5,4952,17730.81,Mortgage,7.49,24,12/4/2021,Closed,PaymentHistory_4952,4952,MasterCard,6314.7,1428.98,71.45,11/18/2023,10/25/2023,CreditPaymentHistory_4952,1150,4952,7/2/2023,Complaint,FeedbackText_4952,Pending,10/11/2023
4953,Daniel,Carter,36,Male,Address_4953,Detroit,1.23457E+12,daniel.carter@example.com,Savings,2093.33,9/10/2018,9/2/2023,4953,5/23/2023,Transfer,397.18,1696.15,38,4953,13275.01,Auto,6.91,24,3/9/2020,Rejected,PaymentHistory_4953,4953,AMEX,6942.82,2353.23,117.66,8/21/2023,7/24/2023,CreditPaymentHistory_4953,3667,4953,1/20/2023,Suggestion,FeedbackText_4953,Resolved,7/23/2023
4954,Matthew,Lewis,22,Other,Address_4954,Fort Worth,1.23457E+12,matthew.lewis@example.com,Current,1332.53,4/11/2016,4/10/2023,4954,9/14/2023,Transfer,3680.28,-2347.75,5,4954,48047.82,Auto,5.66,48,4/27/2020,Rejected,PaymentHistory_4954,4954,MasterCard,2742.97,2567.87,128.39,3/9/2023,2/4/2023,CreditPaymentHistory_4954,1232,4954,7/11/2023,Complaint,FeedbackText_4954,Pending,2/19/2023
4955,Charles,Roberts,61,Female,Address_4955,Los Angeles,1.23457E+12,charles.roberts@example.com,Savings,1204.39,12/31/2007,1/21/2023,4955,4/10/2023,Transfer,355.34,849.05,56,4955,3105.44,Auto,3.39,12,10/28/2022,Closed,PaymentHistory_4955,4955,Visa,4602.36,3087.11,154.36,5/14/2023,4/7/2023,CreditPaymentHistory_4955,7799,4955,5/26/2023,Praise,FeedbackText_4955,Pending,8/13/2023
4956,Nancy,Martin,23,Male,Address_4956,San Francisco,1.23457E+12,nancy.martin@example.com,Current,6544.05,2/13/2019,1/18/2023,4956,12/14/2023,Transfer,3971.6,2572.45,81,4956,3765.62,Mortgage,2.41,24,10/8/2022,Rejected,PaymentHistory_4956,4956,MasterCard,3325.86,3995.69,199.78,8/6/2023,4/28/2023,CreditPaymentHistory_4956,3584,4956,6/27/2023,Suggestion,FeedbackText_4956,Pending,12/6/2023
4957,Matthew,Thomas,29,Other,Address_4957,Sacramento,1.23457E+12,matthew.thomas@example.com,Savings,228.14,1/20/2017,6/11/2023,4957,7/21/2023,Withdrawal,2910.51,-2682.37,71,4957,18431.07,Mortgage,2.59,60,6/30/2022,Closed,PaymentHistory_4957,4957,AMEX,9334.05,608.05,30.4,1/13/2023,2/15/2023,CreditPaymentHistory_4957,3031,4957,7/1/2023,Praise,FeedbackText_4957,Pending,5/28/2023
4958,Brian,Taylor,64,Female,Address_4958,Jacksonville,1.23457E+12,brian.taylor@example.com,Savings,6640.67,3/24/2019,6/8/2023,4958,2/2/2023,Deposit,3911.3,10551.97,89,4958,27363.31,Personal,4.11,48,8/10/2021,Approved,PaymentHistory_4958,4958,MasterCard,5128.26,2678.42,133.92,9/25/2023,10/1/2023,CreditPaymentHistory_4958,9577,4958,12/11/2023,Praise,FeedbackText_4958,Pending,4/22/2023
4959,Melissa,Thomas,59,Male,Address_4959,Washington,1.23457E+12,melissa.thomas@example.com,Current,7841.46,8/24/2018,1/10/2023,4959,6/1/2023,Deposit,1863.7,9705.16,25,4959,17115.96,Mortgage,2.23,24,4/12/2021,Closed,PaymentHistory_4959,4959,MasterCard,9233.82,710.08,35.5,11/21/2023,3/20/2023,CreditPaymentHistory_4959,5389,4959,4/24/2023,Suggestion,FeedbackText_4959,Resolved,9/13/2023
4960,Emily,Jackson,34,Male,Address_4960,Nashville,1.23457E+12,emily.jackson@example.com,Current,3094.85,8/29/2020,12/27/2023,4960,3/11/2023,Withdrawal,4527.87,-1433.02,67,4960,42989.69,Mortgage,9.99,36,10/15/2021,Rejected,PaymentHistory_4960,4960,Visa,5520.79,903.58,45.18,12/21/2023,7/5/2023,CreditPaymentHistory_4960,8183,4960,10/26/2023,Suggestion,FeedbackText_4960,Resolved,2/12/2023
4961,Emily,Davis,56,Female,Address_4961,Charlotte,1.23457E+12,emily.davis@example.com,Savings,7482.43,9/14/2017,9/7/2023,4961,5/22/2023,Deposit,1520.28,9002.71,52,4961,9299.79,Auto,5.01,12,1/16/2021,Rejected,PaymentHistory_4961,4961,MasterCard,9774.85,2457.71,122.89,11/3/2023,4/12/2023,CreditPaymentHistory_4961,1050,4961,9/2/2023,Complaint,FeedbackText_4961,Pending,2/22/2023
4962,Robert,Nguyen,24,Male,Address_4962,Sacramento,1.23457E+12,robert.nguyen@example.com,Current,1737.32,3/30/2011,1/4/2023,4962,9/3/2023,Deposit,1423.19,314.13,36,4962,18866.68,Auto,5.85,48,12/2/2022,Approved,PaymentHistory_4962,4962,AMEX,7207.9,415.71,20.79,6/30/2023,7/11/2023,CreditPaymentHistory_4962,9197,4962,11/4/2023,Suggestion,FeedbackText_4962,Pending,11/23/2023
4963,Margaret,Nguyen,28,Other,Address_4963,Nashville,1.23457E+12,margaret.nguyen@example.com,Savings,9608.86,10/14/2010,1/15/2023,4963,4/6/2023,Transfer,4803.57,4805.29,92,4963,24909.59,Mortgage,6.55,60,7/7/2021,Rejected,PaymentHistory_4963,4963,MasterCard,6232.66,436.76,21.84,5/4/2023,10/14/2023,CreditPaymentHistory_4963,8614,4963,10/27/2023,Complaint,FeedbackText_4963,Resolved,2/24/2023
4964,Melissa,Lewis,51,Other,Address_4964,Nashville,1.23457E+12,melissa.lewis@example.com,Current,2397.46,3/16/2021,2/22/2023,4964,12/5/2023,Transfer,622.85,1774.61,23,4964,10906.07,Mortgage,2.76,48,3/24/2022,Closed,PaymentHistory_4964,4964,AMEX,6850.78,896.05,44.8,10/22/2023,1/14/2023,CreditPaymentHistory_4964,2263,4964,5/26/2023,Complaint,FeedbackText_4964,Resolved,10/30/2023
4965,Carol,Green,19,Other,Address_4965,Nashville,1.23457E+12,carol.green@example.com,Savings,4934.81,9/9/2019,7/6/2023,4965,3/25/2023,Transfer,2966.86,1967.95,8,4965,15214.43,Mortgage,5.34,12,9/14/2020,Rejected,PaymentHistory_4965,4965,AMEX,1902.62,2361.57,118.08,1/28/2023,11/23/2023,CreditPaymentHistory_4965,3336,4965,8/9/2023,Complaint,FeedbackText_4965,Resolved,1/18/2023
4966,Ronald,Scott,31,Male,Address_4966,Albuquerque,1.23457E+12,ronald.scott@example.com,Savings,9806.91,9/12/2013,2/24/2023,4966,5/5/2023,Transfer,2874.29,6932.62,31,4966,47423.08,Personal,1.57,12,9/5/2021,Approved,PaymentHistory_4966,4966,MasterCard,6630.67,916.04,45.8,8/2/2023,11/7/2023,CreditPaymentHistory_4966,4117,4966,1/6/2023,Praise,FeedbackText_4966,Pending,9/10/2023
4967,Carol,Sanchez,35,Male,Address_4967,Phoenix,1.23457E+12,carol.sanchez@example.com,Current,9080.67,1/19/2010,8/21/2023,4967,12/6/2023,Withdrawal,1191.32,10271.99,63,4967,26491.13,Personal,9.72,48,8/20/2020,Closed,PaymentHistory_4967,4967,AMEX,3723.29,1893.13,94.66,11/29/2023,6/13/2023,CreditPaymentHistory_4967,7330,4967,7/11/2023,Complaint,FeedbackText_4967,Resolved,1/16/2023
4968,Joshua,Walker,65,Female,Address_4968,Colorado Springs,1.23457E+12,joshua.walker@example.com,Savings,6628.71,8/2/2017,6/5/2023,4968,6/15/2023,Withdrawal,1592.23,8220.94,21,4968,43613.66,Auto,5.26,60,4/17/2022,Closed,PaymentHistory_4968,4968,AMEX,7974.55,4342.94,217.15,11/16/2023,4/21/2023,CreditPaymentHistory_4968,7396,4968,7/29/2023,Praise,FeedbackText_4968,Resolved,8/8/2023
4969,Jessica,Baker,60,Female,Address_4969,Dallas,1.23457E+12,jessica.baker@example.com,Savings,3755.01,5/16/2022,5/19/2023,4969,5/19/2023,Withdrawal,1440.08,5195.09,99,4969,14198.95,Mortgage,1.27,48,11/22/2022,Closed,PaymentHistory_4969,4969,MasterCard,4618.09,4637.44,231.87,12/31/2023,6/3/2023,CreditPaymentHistory_4969,8885,4969,10/18/2023,Suggestion,FeedbackText_4969,Resolved,12/26/2023
4970,Steven,Lopez,26,Male,Address_4970,Seattle,1.23457E+12,steven.lopez@example.com,Current,7030.87,7/17/2000,6/11/2023,4970,6/9/2023,Deposit,4231.88,2798.99,50,4970,31006.11,Auto,6.39,36,7/2/2022,Approved,PaymentHistory_4970,4970,Visa,8848.95,2765.79,138.29,7/18/2023,6/13/2023,CreditPaymentHistory_4970,4720,4970,8/11/2023,Praise,FeedbackText_4970,Pending,12/21/2023
4971,Ronald,Taylor,56,Other,Address_4971,Nashville,1.23457E+12,ronald.taylor@example.com,Current,4656.71,2/23/2016,9/7/2023,4971,10/13/2023,Transfer,1953.87,6610.58,29,4971,38399,Personal,1.9,48,3/29/2020,Rejected,PaymentHistory_4971,4971,AMEX,4276.47,4938.49,246.92,1/28/2023,7/26/2023,CreditPaymentHistory_4971,1113,4971,7/17/2023,Suggestion,FeedbackText_4971,Pending,7/30/2023
4972,Charles,Anderson,21,Male,Address_4972,San Diego,1.23457E+12,charles.anderson@example.com,Savings,1177.52,6/11/2010,5/5/2023,4972,3/27/2023,Deposit,1799.92,-622.4,60,4972,21657.75,Personal,8.11,24,10/11/2020,Rejected,PaymentHistory_4972,4972,Visa,3554.4,3527.4,176.37,9/13/2023,8/22/2023,CreditPaymentHistory_4972,3011,4972,8/25/2023,Praise,FeedbackText_4972,Pending,6/9/2023
4973,David,Rodriguez,65,Other,Address_4973,Fresno,1.23457E+12,david.rodriguez@example.com,Current,7980.18,5/11/2016,4/26/2023,4973,5/19/2023,Transfer,3187.24,4792.94,67,4973,31610.95,Personal,9.58,24,6/28/2020,Approved,PaymentHistory_4973,4973,MasterCard,5545.68,675.94,33.8,3/20/2023,11/12/2023,CreditPaymentHistory_4973,6817,4973,9/8/2023,Complaint,FeedbackText_4973,Pending,3/16/2023
4974,Jennifer,Hill,31,Female,Address_4974,Jacksonville,1.23457E+12,jennifer.hill@example.com,Savings,8728.95,5/25/2020,12/16/2023,4974,4/15/2023,Transfer,2482.58,11211.53,44,4974,43297.75,Auto,9.25,60,6/2/2022,Closed,PaymentHistory_4974,4974,Visa,5125.12,3697.12,184.86,10/9/2023,10/9/2023,CreditPaymentHistory_4974,8668,4974,1/10/2023,Suggestion,FeedbackText_4974,Pending,7/30/2023
4975,Brian,Adams,28,Male,Address_4975,Las Vegas,1.23457E+12,brian.adams@example.com,Savings,4135.31,10/12/2000,8/7/2023,4975,3/19/2023,Deposit,2135.61,1999.7,89,4975,7898.47,Personal,4.85,24,11/23/2021,Approved,PaymentHistory_4975,4975,Visa,1509.14,3323.87,166.19,7/23/2023,4/18/2023,CreditPaymentHistory_4975,7378,4975,6/15/2023,Complaint,FeedbackText_4975,Resolved,2/2/2023
4976,Andrew,Mitchell,47,Male,Address_4976,Omaha,1.23457E+12,andrew.mitchell@example.com,Current,6690.69,2/25/2003,10/8/2023,4976,8/7/2023,Deposit,3550.01,3140.68,2,4976,18382.35,Mortgage,7.41,24,9/16/2021,Rejected,PaymentHistory_4976,4976,Visa,7915.54,4326.81,216.34,4/19/2023,10/16/2023,CreditPaymentHistory_4976,5484,4976,1/17/2023,Complaint,FeedbackText_4976,Pending,9/26/2023
4977,Joshua,Lopez,57,Male,Address_4977,Las Vegas,1.23457E+12,joshua.lopez@example.com,Current,400.59,9/14/2000,8/28/2023,4977,7/11/2023,Deposit,2068.97,2469.56,98,4977,41371.28,Auto,2.4,48,3/17/2020,Approved,PaymentHistory_4977,4977,AMEX,4518.21,2505.6,125.28,2/7/2023,9/13/2023,CreditPaymentHistory_4977,225,4977,11/21/2023,Praise,FeedbackText_4977,Pending,8/12/2023
