Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date
3756,Patricia,Davis,31,Female,Address_3756,San Francisco,19458798609,patricia.davis@kag.com,Savings,6797.22,2/9/2018,11/11/2023,3756,8/15/2023,Transfer,293,7090.22,83,3756,1404.53,Mortgage,8.66,48,1/28/2020,Approved,3756,MasterCard,3772.36,699.35,34.97,5/7/2023,6/30/2023,388,3756,3/22/2023,Praise,Resolved,3/6/2023
3757,Sandra,Thompson,25,Other,Address_3757,Washington,19458798610,sandra.thompson@kag.com,Savings,9706.02,8/9/2019,6/22/2023,3757,1/28/2023,Transfer,3715.06,5990.96,18,3757,8361.23,Personal,5.6,24,10/3/2020,Closed,3757,AMEX,5407.78,4806.71,240.34,5/13/2023,7/20/2023,7885,3757,9/4/2023,Complaint,Pending,8/5/2023
3758,Anthony,Lewis,47,Other,Address_3758,Atlanta,19458798611,anthony.lewis@kag.com,Current,8881.64,8/2/2000,6/28/2023,3758,3/30/2023,Withdrawal,3037.58,11919.22,66,3758,30605.67,Auto,6.6,12,10/20/2022,Approved,3758,Visa,8290.18,3027.23,151.36,10/24/2023,5/4/2023,7353,3758,7/3/2023,Praise,Pending,5/27/2023
3759,Melissa,Jones,39,Other,Address_3759,Oklahoma City,19458798612,melissa.jones@kag.com,Savings,9778.84,6/23/2010,2/15/2023,3759,4/2/2023,Deposit,1930.31,7848.53,90,3759,23379.03,Personal,9.29,48,10/7/2022,Approved,3759,MasterCard,6703.96,10.53,0.53,6/29/2023,7/25/2023,7163,3759,1/19/2023,Praise,Resolved,10/26/2023
3760,Kevin,Adams,40,Female,Address_3760,Philadelphia,19458798613,kevin.adams@kag.com,Current,3716.22,1/11/2017,9/13/2023,3760,3/14/2023,Transfer,1097.07,4813.29,57,3760,8645.27,Personal,7.67,24,12/12/2022,Approved,3760,Visa,9599.7,2183.15,109.16,9/18/2023,2/13/2023,6964,3760,11/2/2023,Praise,Resolved,10/6/2023
3761,Anthony,Miller,57,Male,Address_3761,Fresno,19458798614,anthony.miller@kag.com,Current,4895.33,10/28/2022,12/15/2023,3761,9/18/2023,Withdrawal,2686.23,2209.1,64,3761,4823.25,Auto,4.22,36,8/7/2021,Rejected,3761,Visa,9789.93,3864.04,193.2,7/23/2023,4/13/2023,8498,3761,8/20/2023,Suggestion,Pending,2/2/2023
3762,Carol,Adams,68,Female,Address_3762,Columbus,19458798615,carol.adams@kag.com,Savings,3788.99,4/16/2002,5/12/2023,3762,11/9/2023,Deposit,4776.21,-987.22,88,3762,3759.9,Mortgage,4.15,36,5/23/2020,Approved,3762,AMEX,3817.78,1551.45,77.57,1/6/2023,4/22/2023,2990,3762,4/12/2023,Complaint,Resolved,5/25/2023
3763,Stephanie,Scott,30,Female,Address_3763,El Paso,19458798616,stephanie.scott@kag.com,Savings,9646.63,8/5/2012,6/19/2023,3763,3/21/2023,Transfer,3543.45,6103.18,27,3763,5182.55,Mortgage,4.3,48,1/14/2020,Closed,3763,MasterCard,6941.6,3355.56,167.78,8/10/2023,3/13/2023,4910,3763,7/6/2023,Praise,Resolved,7/6/2023
3764,Jennifer,Green,45,Female,Address_3764,Oklahoma City,19458798617,jennifer.green@kag.com,Savings,4086.82,11/16/2004,5/16/2023,3764,1/29/2023,Withdrawal,1403.98,5490.8,53,3764,5707.76,Personal,5.46,48,9/8/2022,Rejected,3764,AMEX,7375.09,3590.16,179.51,8/23/2023,1/14/2023,5706,3764,6/1/2023,Complaint,Pending,2/2/2023
3765,Joseph,Clark,47,Male,Address_3765,San Jose,19458798618,joseph.clark@kag.com,Current,1255.94,6/24/2012,4/15/2023,3765,8/23/2023,Transfer,3717.16,-2461.22,59,3765,5229.32,Personal,4.26,60,5/23/2022,Approved,3765,AMEX,6039.63,4142.87,207.14,8/30/2023,4/17/2023,3667,3765,11/9/2023,Complaint,Pending,7/22/2023
3766,Ashley,Rivera,22,Female,Address_3766,Albuquerque,19458798619,ashley.rivera@kag.com,Savings,2580.05,1/7/2006,10/29/2023,3766,11/7/2023,Deposit,2525.16,5105.21,29,3766,3698.93,Personal,2.69,48,5/24/2021,Closed,3766,AMEX,8232.34,2902.27,145.11,12/29/2023,9/20/2023,3128,3766,12/26/2023,Praise,Pending,6/15/2023
3767,Carol,Johnson,27,Male,Address_3767,Detroit,19458798620,carol.johnson@kag.com,Savings,4305.72,3/5/2008,1/26/2023,3767,5/31/2023,Deposit,249.61,4555.33,72,3767,35154.51,Personal,6.35,60,5/20/2022,Closed,3767,AMEX,3484.66,957.71,47.89,2/20/2023,4/27/2023,3184,3767,11/13/2023,Praise,Pending,10/22/2023
3768,Paul,Harris,56,Male,Address_3768,Columbus,19458798621,paul.harris@kag.com,Current,6069.64,4/28/2003,1/1/2023,3768,2/26/2023,Transfer,3091.51,9161.15,95,3768,47122.07,Auto,8.82,36,1/30/2020,Approved,3768,Visa,7855.58,4211.14,210.56,1/8/2023,11/16/2023,560,3768,9/27/2023,Complaint,Pending,12/30/2023
3769,Paul,Rodriguez,26,Female,Address_3769,Mesa,19458798622,paul.rodriguez@kag.com,Savings,6219.06,5/22/2009,9/11/2023,3769,5/26/2023,Deposit,1177.13,7396.19,98,3769,42942.97,Mortgage,5.43,36,12/4/2022,Approved,3769,MasterCard,3260.74,916.48,45.82,7/20/2023,12/20/2023,7031,3769,4/16/2023,Complaint,Resolved,1/21/2023
3770,Carol,Clark,31,Female,Address_3770,San Diego,19458798623,carol.clark@kag.com,Savings,7611.96,11/29/2019,7/30/2023,3770,5/13/2023,Deposit,2054.2,9666.16,14,3770,14026.82,Mortgage,2.97,36,7/31/2022,Rejected,3770,AMEX,5886.72,2292.62,114.63,3/22/2023,10/15/2023,7345,3770,11/20/2023,Complaint,Pending,8/10/2023
3771,Paul,Smith,55,Female,Address_3771,Omaha,19458798624,paul.smith@kag.com,Savings,6513.88,1/3/2001,7/29/2023,3771,5/27/2023,Withdrawal,2397.55,4116.33,68,3771,11009.69,Personal,8.32,12,12/21/2021,Approved,3771,Visa,2017.77,449.83,22.49,4/18/2023,8/10/2023,4803,3771,4/27/2023,Complaint,Pending,1/25/2023
3772,Andrew,Thompson,27,Other,Address_3772,Washington,19458798625,andrew.thompson@kag.com,Savings,4966.19,11/24/2022,3/31/2023,3772,8/17/2023,Transfer,3998.55,967.64,43,3772,3347.69,Auto,7.8,48,12/17/2021,Rejected,3772,MasterCard,7169.41,796.09,39.8,6/22/2023,11/28/2023,4399,3772,8/1/2023,Praise,Resolved,5/6/2023
3773,Daniel,Martinez,50,Male,Address_3773,Washington,19458798626,daniel.martinez@kag.com,Savings,398.7,7/3/2020,2/8/2023,3773,7/15/2023,Transfer,2904.54,-2505.84,29,3773,8645.65,Auto,7.3,36,7/26/2021,Rejected,3773,MasterCard,8710.28,959.14,47.96,4/2/2023,11/6/2023,2637,3773,7/28/2023,Praise,Pending,9/21/2023
3774,Jennifer,Adams,28,Female,Address_3774,Indianapolis,19458798627,jennifer.adams@kag.com,Savings,6980.78,4/15/2021,1/27/2023,3774,3/25/2023,Withdrawal,1707.08,5273.7,57,3774,28820.79,Personal,7.07,60,3/15/2021,Approved,3774,Visa,7669.46,3597.49,179.87,4/8/2023,9/30/2023,2565,3774,2/18/2023,Praise,Resolved,7/19/2023
3775,Patricia,Harris,57,Male,Address_3775,Portland,19458798628,patricia.harris@kag.com,Current,946.04,5/19/2018,7/17/2023,3775,2/19/2023,Deposit,3289.67,4235.71,33,3775,49908.12,Personal,8.04,60,3/10/2022,Closed,3775,AMEX,9582.06,1099.09,54.95,6/6/2023,11/1/2023,7901,3775,6/13/2023,Suggestion,Pending,10/3/2023
3776,Karen,Williams,23,Other,Address_3776,Jacksonville,19458798629,karen.williams@kag.com,Savings,4741.23,5/6/2014,8/18/2023,3776,12/8/2023,Transfer,968.55,5709.78,21,3776,43092.69,Mortgage,8.47,24,2/26/2020,Closed,3776,Visa,9899.1,2560.8,128.04,12/5/2023,9/24/2023,5545,3776,1/6/2023,Praise,Resolved,6/12/2023
3777,David,Garcia,34,Other,Address_3777,Boston,19458798630,david.garcia@kag.com,Savings,8974.32,2/9/2009,1/16/2023,3777,11/28/2023,Transfer,4115.74,4858.58,41,3777,26231.15,Personal,9.08,24,7/10/2022,Closed,3777,MasterCard,5147.81,3387.31,169.37,6/4/2023,4/1/2023,125,3777,9/2/2023,Praise,Pending,11/19/2023
3778,Ronald,Garcia,53,Female,Address_3778,Milwaukee,19458798631,ronald.garcia@kag.com,Savings,6009.1,12/16/2003,11/19/2023,3778,9/21/2023,Withdrawal,1015.14,7024.24,1,3778,21749.29,Personal,6.49,12,3/10/2020,Approved,3778,AMEX,2393.27,2749.97,137.5,5/2/2023,5/30/2023,9163,3778,8/27/2023,Praise,Pending,1/25/2023
3779,Mark,Johnson,23,Male,Address_3779,Nashville,19458798632,mark.johnson@kag.com,Current,2069.75,11/8/2022,1/22/2023,3779,8/1/2023,Deposit,2797.07,4866.82,27,3779,8243.47,Mortgage,4.54,60,6/22/2022,Rejected,3779,MasterCard,7412.84,3302.64,165.13,9/19/2023,1/25/2023,9624,3779,8/14/2023,Complaint,Resolved,2/16/2023
3780,Richard,Moore,64,Other,Address_3780,Portland,19458798633,richard.moore@kag.com,Current,8098.79,3/1/2013,3/14/2023,3780,4/19/2023,Withdrawal,1033.59,9132.38,2,3780,21510.97,Mortgage,1.81,24,12/14/2020,Closed,3780,AMEX,4785.15,4497.37,224.87,7/31/2023,10/20/2023,2394,3780,5/24/2023,Suggestion,Pending,3/9/2023
3781,Timothy,Thompson,27,Other,Address_3781,San Francisco,19458798634,timothy.thompson@kag.com,Savings,3074.05,1/21/2010,7/3/2023,3781,2/2/2023,Transfer,1634.56,1439.49,64,3781,30148.05,Auto,7.5,48,10/21/2021,Approved,3781,AMEX,4454.38,4829.55,241.48,12/12/2023,9/24/2023,3571,3781,6/27/2023,Suggestion,Resolved,8/12/2023
3782,Thomas,Johnson,66,Male,Address_3782,Tucson,19458798635,thomas.johnson@kag.com,Current,5814.98,2/24/2005,5/15/2023,3782,4/12/2023,Deposit,2118.22,3696.76,51,3782,30178.25,Mortgage,2.27,48,1/31/2021,Closed,3782,Visa,2634.89,3420.27,171.01,4/23/2023,2/13/2023,4834,3782,10/23/2023,Complaint,Pending,11/28/2023
3783,Brian,Lopez,59,Other,Address_3783,Milwaukee,19458798636,brian.lopez@kag.com,Current,6394.9,11/3/2020,11/28/2023,3783,6/23/2023,Deposit,1843.42,8238.32,54,3783,28319.78,Personal,8.82,48,1/7/2021,Closed,3783,AMEX,1364.82,933.84,46.69,6/3/2023,8/16/2023,8368,3783,6/18/2023,Complaint,Resolved,5/12/2023
3784,Emily,Perez,22,Male,Address_3784,Detroit,19458798637,emily.perez@kag.com,Current,7338.1,3/6/2004,1/1/2023,3784,8/25/2023,Withdrawal,4669.99,12008.09,74,3784,41376.92,Auto,4.65,48,5/15/2020,Closed,3784,AMEX,7875.33,4896.22,244.81,6/25/2023,12/10/2023,9378,3784,9/23/2023,Praise,Pending,8/25/2023
3785,Deborah,Torres,36,Female,Address_3785,Nashville,19458798638,deborah.torres@kag.com,Savings,743.33,4/19/2009,7/27/2023,3785,5/7/2023,Deposit,1125.22,1868.55,74,3785,25994.11,Personal,8.89,24,2/5/2021,Approved,3785,Visa,5336.46,351.16,17.56,6/17/2023,12/23/2023,3795,3785,4/9/2023,Suggestion,Resolved,9/4/2023
3786,Lisa,Martin,24,Male,Address_3786,Mesa,19458798639,lisa.martin@kag.com,Current,8557.24,1/13/2011,1/14/2023,3786,8/10/2023,Transfer,908.95,7648.29,30,3786,24169.63,Mortgage,5.67,12,2/13/2021,Rejected,3786,AMEX,4574.56,4638.67,231.93,9/17/2023,6/19/2023,2698,3786,4/25/2023,Suggestion,Pending,1/15/2023
3787,Patricia,Hill,41,Female,Address_3787,New York,19458798640,patricia.hill@kag.com,Savings,1227.12,2/22/2019,8/10/2023,3787,7/14/2023,Transfer,2592.51,-1365.39,1,3787,15982.92,Auto,5.08,24,10/15/2020,Closed,3787,Visa,4301.65,2258.67,112.93,11/3/2023,12/5/2023,9915,3787,7/8/2023,Praise,Pending,12/19/2023
3788,Robert,White,68,Male,Address_3788,Houston,19458798641,robert.white@kag.com,Current,1035.89,12/22/2004,9/1/2023,3788,7/10/2023,Transfer,4745.09,5780.98,95,3788,9831.84,Auto,4.27,48,8/29/2022,Approved,3788,MasterCard,5538.71,4212.42,210.62,5/22/2023,10/10/2023,9350,3788,10/2/2023,Suggestion,Pending,9/20/2023
3789,Paul,Mitchell,59,Other,Address_3789,Houston,19458798642,paul.mitchell@kag.com,Current,4623.16,11/3/2015,5/27/2023,3789,4/4/2023,Deposit,2521.61,7144.77,99,3789,1068.79,Auto,1.55,36,12/25/2022,Closed,3789,MasterCard,7679.3,1700.87,85.04,9/9/2023,2/12/2023,5839,3789,10/4/2023,Complaint,Resolved,9/16/2023
3790,Kenneth,Martin,36,Female,Address_3790,Detroit,19458798643,kenneth.martin@kag.com,Current,3784.6,5/25/2022,10/2/2023,3790,9/16/2023,Deposit,4797.28,-1012.68,29,3790,16782.82,Mortgage,1.1,48,5/23/2020,Rejected,3790,Visa,4907.93,2807.48,140.37,1/2/2023,9/1/2023,7106,3790,4/20/2023,Suggestion,Pending,4/20/2023
3791,Ronald,Smith,28,Male,Address_3791,Houston,19458798644,ronald.smith@kag.com,Savings,640.68,4/1/2001,3/18/2023,3791,11/4/2023,Transfer,959.87,-319.19,13,3791,32020.96,Mortgage,5.58,12,9/10/2021,Rejected,3791,AMEX,1858.13,708.34,35.42,9/15/2023,3/7/2023,5656,3791,8/7/2023,Complaint,Pending,6/12/2023
3792,Richard,Smith,20,Female,Address_3792,Dallas,19458798645,richard.smith@kag.com,Savings,1743.41,2/8/2013,4/18/2023,3792,2/13/2023,Withdrawal,61.18,1682.23,73,3792,28385.98,Mortgage,9.11,60,10/25/2020,Approved,3792,MasterCard,3327.23,4525.55,226.28,3/4/2023,7/29/2023,9435,3792,4/14/2023,Suggestion,Pending,3/10/2023
3793,Kimberly,Taylor,47,Male,Address_3793,Baltimore,19458798646,kimberly.taylor@kag.com,Current,4448.21,1/1/2014,11/26/2023,3793,11/12/2023,Transfer,1521.7,2926.51,43,3793,26995.31,Auto,6.27,60,1/10/2022,Approved,3793,MasterCard,2199.36,1499.05,74.95,8/8/2023,2/2/2023,2675,3793,6/16/2023,Suggestion,Resolved,5/22/2023
3794,Brian,Smith,60,Male,Address_3794,Houston,19458798647,brian.smith@kag.com,Current,8307.81,4/21/2014,4/21/2023,3794,2/27/2023,Withdrawal,3194.61,11502.42,41,3794,38846.46,Mortgage,8.76,48,4/9/2021,Closed,3794,AMEX,2710.62,1311.55,65.58,5/10/2023,1/2/2023,3668,3794,8/19/2023,Suggestion,Pending,1/5/2023
3795,Lisa,Hall,55,Female,Address_3795,Phoenix,19458798648,lisa.hall@kag.com,Savings,1300.91,3/29/2019,5/5/2023,3795,4/5/2023,Transfer,2964.33,4265.24,75,3795,12409.49,Mortgage,10,12,12/3/2022,Closed,3795,AMEX,8871.22,2228.37,111.42,5/9/2023,4/27/2023,771,3795,3/28/2023,Complaint,Pending,3/3/2023
3796,Daniel,Robinson,23,Female,Address_3796,El Paso,19458798649,daniel.robinson@kag.com,Current,1134.85,3/3/2003,4/3/2023,3796,5/22/2023,Withdrawal,1216.21,-81.36,88,3796,34248.36,Personal,2.61,24,10/9/2021,Approved,3796,Visa,2548.26,1827.59,91.38,4/2/2023,8/10/2023,7218,3796,11/25/2023,Suggestion,Pending,6/20/2023
3797,Michael,Green,64,Female,Address_3797,Indianapolis,19458798650,michael.green@kag.com,Savings,8067.81,8/9/2002,8/25/2023,3797,10/2/2023,Withdrawal,3311.26,4756.55,89,3797,30751.08,Mortgage,6.94,12,4/21/2022,Closed,3797,Visa,7534.43,689.55,34.48,5/29/2023,5/18/2023,4394,3797,12/13/2023,Suggestion,Resolved,9/20/2023
3798,Carol,Campbell,52,Other,Address_3798,Washington,19458798651,carol.campbell@kag.com,Savings,4973.92,5/27/2020,9/5/2023,3798,1/5/2023,Deposit,4152.93,9126.85,58,3798,17610.58,Mortgage,4.75,48,12/29/2022,Approved,3798,MasterCard,3718.88,123.13,6.16,3/15/2023,2/2/2023,3114,3798,11/21/2023,Complaint,Resolved,4/14/2023
3799,Kimberly,Williams,39,Male,Address_3799,Atlanta,19458798652,kimberly.williams@kag.com,Current,3666.47,5/18/2012,5/23/2023,3799,9/4/2023,Withdrawal,3439.11,7105.58,77,3799,11708.64,Mortgage,2.88,24,1/18/2021,Approved,3799,AMEX,9111.98,1605.21,80.26,5/6/2023,3/10/2023,4743,3799,6/9/2023,Praise,Resolved,6/22/2023
3800,Emily,Rivera,28,Male,Address_3800,San Diego,19458798653,emily.rivera@kag.com,Current,4667.4,4/28/2002,7/28/2023,3800,5/3/2023,Deposit,3642.01,1025.39,14,3800,28571.8,Mortgage,3.17,60,5/3/2020,Rejected,3800,AMEX,6599.31,3599.16,179.96,12/30/2023,4/20/2023,5297,3800,12/15/2023,Suggestion,Pending,6/14/2023
3801,Brian,Hernandez,25,Female,Address_3801,Tucson,19458798654,brian.hernandez@kag.com,Savings,4167.38,11/12/2018,11/15/2023,3801,10/9/2023,Transfer,1544.96,5712.34,41,3801,47312.26,Personal,3.2,48,8/2/2020,Approved,3801,AMEX,7073.02,945.26,47.26,5/27/2023,4/15/2023,1629,3801,10/20/2023,Complaint,Resolved,5/5/2023
3802,Ronald,White,44,Male,Address_3802,Kansas City,19458798655,ronald.white@kag.com,Current,7840.75,7/10/2008,1/23/2023,3802,4/24/2023,Withdrawal,2650.75,10491.5,67,3802,4741.19,Mortgage,7.57,60,8/20/2022,Rejected,3802,Visa,5727.61,862.49,43.12,1/22/2023,8/15/2023,1123,3802,3/2/2023,Suggestion,Pending,6/9/2023
3803,Charles,Perez,46,Male,Address_3803,Indianapolis,19458798656,charles.perez@kag.com,Current,192.34,11/18/2004,1/10/2023,3803,9/4/2023,Withdrawal,223.1,415.44,54,3803,47696.26,Mortgage,4.2,48,8/31/2022,Closed,3803,Visa,9343.89,2661.4,133.07,1/22/2023,1/24/2023,5790,3803,5/4/2023,Praise,Pending,2/11/2023
3804,Melissa,Baker,25,Male,Address_3804,Phoenix,19458798657,melissa.baker@kag.com,Current,4388.27,11/9/2010,9/13/2023,3804,12/30/2023,Transfer,1801.82,2586.45,6,3804,23773.15,Mortgage,3.3,24,7/23/2020,Closed,3804,Visa,2420.12,3358.35,167.92,1/13/2023,3/13/2023,8228,3804,5/10/2023,Complaint,Pending,5/13/2023
3805,Amanda,Hall,40,Female,Address_3805,Indianapolis,19458798658,amanda.hall@kag.com,Savings,1672.66,5/23/2016,6/26/2023,3805,1/18/2023,Transfer,4080.46,5753.12,46,3805,35792.13,Mortgage,8.97,12,6/15/2021,Closed,3805,MasterCard,3577.16,4934.15,246.71,3/25/2023,3/6/2023,1763,3805,8/28/2023,Praise,Pending,1/10/2023
3806,Charles,Sanchez,46,Male,Address_3806,San Antonio,19458798659,charles.sanchez@kag.com,Savings,3152.03,6/28/2014,9/11/2023,3806,6/22/2023,Withdrawal,3952.65,-800.62,77,3806,40357.03,Auto,1.31,60,12/20/2020,Rejected,3806,AMEX,9140.96,417,20.85,5/11/2023,1/31/2023,8547,3806,11/8/2023,Complaint,Resolved,2/13/2023
3807,Amanda,Gonzalez,33,Male,Address_3807,New York,19458798660,amanda.gonzalez@kag.com,Savings,1210.49,10/15/2000,12/18/2023,3807,8/16/2023,Withdrawal,4704.59,-3494.1,1,3807,8424.23,Mortgage,7.62,24,10/8/2022,Approved,3807,Visa,9900.94,2317.52,115.88,7/25/2023,1/26/2023,4474,3807,11/13/2023,Suggestion,Resolved,5/18/2023
3808,William,Smith,52,Other,Address_3808,Dallas,19458798661,william.smith@kag.com,Savings,4327.18,4/23/2005,10/17/2023,3808,8/11/2023,Deposit,4844.13,9171.31,29,3808,3202.94,Personal,9.65,60,7/14/2021,Approved,3808,AMEX,7932.83,4843.79,242.19,9/28/2023,3/22/2023,2213,3808,12/10/2023,Praise,Pending,10/1/2023
3809,Joshua,White,25,Other,Address_3809,Seattle,19458798662,joshua.white@kag.com,Savings,6468.62,5/4/2009,4/5/2023,3809,7/29/2023,Deposit,4863.64,1604.98,78,3809,7296.09,Auto,6.63,36,10/7/2022,Closed,3809,Visa,2912.68,3216.05,160.8,1/21/2023,7/8/2023,6003,3809,7/2/2023,Suggestion,Resolved,3/25/2023
3810,Patricia,Martinez,25,Female,Address_3810,Chicago,19458798663,patricia.martinez@kag.com,Savings,6649.77,11/18/2000,10/22/2023,3810,9/1/2023,Withdrawal,795.33,5854.44,76,3810,17706.69,Mortgage,5.93,24,10/16/2021,Approved,3810,AMEX,9174.85,3252.96,162.65,10/20/2023,4/1/2023,2525,3810,10/13/2023,Complaint,Pending,3/4/2023
3811,James,Wright,62,Male,Address_3811,Las Vegas,19458798664,james.wright@kag.com,Savings,7987.76,6/29/2021,3/21/2023,3811,1/9/2023,Withdrawal,611.96,8599.72,26,3811,47871.16,Personal,1.55,24,9/17/2020,Rejected,3811,MasterCard,2510.28,4494.94,224.75,1/17/2023,7/31/2023,2970,3811,3/11/2023,Suggestion,Resolved,11/27/2023
3812,Betty,White,50,Male,Address_3812,Louisville,19458798665,betty.white@kag.com,Savings,8168.61,8/14/2007,8/6/2023,3812,12/12/2023,Transfer,4376.66,12545.27,58,3812,3096,Mortgage,5.53,12,2/28/2021,Closed,3812,MasterCard,8874.3,1699.37,84.97,12/25/2023,8/20/2023,6578,3812,4/3/2023,Praise,Resolved,10/26/2023
3813,Nancy,Ramirez,59,Other,Address_3813,Jacksonville,19458798666,nancy.ramirez@kag.com,Savings,6017.56,5/14/2002,7/28/2023,3813,5/2/2023,Transfer,1921.86,4095.7,87,3813,46070.11,Auto,4.25,12,2/18/2020,Rejected,3813,MasterCard,4447.56,2740.56,137.03,10/8/2023,2/16/2023,1927,3813,4/14/2023,Complaint,Resolved,7/20/2023
3814,Andrew,Scott,22,Female,Address_3814,Dallas,19458798667,andrew.scott@kag.com,Savings,3596.18,6/19/2012,4/10/2023,3814,10/25/2023,Deposit,1792.35,5388.53,3,3814,28503.44,Auto,8,48,8/25/2020,Approved,3814,Visa,1431.86,2341.3,117.07,11/27/2023,4/25/2023,2382,3814,10/18/2023,Praise,Resolved,4/1/2023
3815,Richard,Thomas,54,Female,Address_3815,San Jose,19458798668,richard.thomas@kag.com,Current,608.02,1/20/2022,1/23/2023,3815,12/31/2023,Deposit,2673.02,-2065,60,3815,6014.71,Personal,8.31,12,12/22/2020,Rejected,3815,AMEX,6506.21,1709.87,85.49,6/20/2023,12/14/2023,6,3815,9/5/2023,Complaint,Resolved,2/23/2023
3816,Timothy,Flores,34,Male,Address_3816,Sacramento,19458798669,timothy.flores@kag.com,Savings,455.11,1/6/2001,10/8/2023,3816,11/22/2023,Transfer,2262.55,2717.66,14,3816,8484.68,Personal,2.51,48,7/21/2020,Approved,3816,AMEX,4324.46,4414.76,220.74,2/19/2023,1/12/2023,3779,3816,11/22/2023,Complaint,Pending,7/25/2023
3817,Kimberly,Thomas,39,Other,Address_3817,El Paso,19458798670,kimberly.thomas@kag.com,Savings,1221.3,8/12/2014,7/16/2023,3817,12/6/2023,Transfer,1122.97,98.33,98,3817,34777.23,Auto,5.7,12,11/19/2020,Rejected,3817,Visa,1173.12,2093.12,104.66,9/28/2023,9/27/2023,1256,3817,11/12/2023,Suggestion,Resolved,5/19/2023
3818,William,Taylor,31,Other,Address_3818,San Francisco,19458798671,william.taylor@kag.com,Current,9839.93,6/20/2005,9/4/2023,3818,11/24/2023,Transfer,4224.62,14064.55,23,3818,30814.22,Mortgage,8.74,12,10/5/2020,Rejected,3818,AMEX,2356.72,706.17,35.31,11/19/2023,9/18/2023,5679,3818,8/9/2023,Praise,Resolved,3/15/2023
3819,Margaret,Anderson,55,Other,Address_3819,San Antonio,19458798672,margaret.anderson@kag.com,Savings,7881.18,5/25/2021,3/31/2023,3819,4/19/2023,Transfer,4547.21,3333.97,62,3819,9205.37,Auto,6.62,48,1/26/2020,Closed,3819,Visa,5103.43,776,38.8,10/13/2023,3/29/2023,5127,3819,10/19/2023,Suggestion,Resolved,12/1/2023
3820,Thomas,Thomas,49,Male,Address_3820,Indianapolis,19458798673,thomas.thomas@kag.com,Savings,4108.24,11/3/2007,9/10/2023,3820,11/20/2023,Transfer,3740.06,7848.3,10,3820,45312.22,Mortgage,5.33,36,3/26/2022,Approved,3820,AMEX,6870.51,573.01,28.65,9/20/2023,4/5/2023,8278,3820,4/30/2023,Complaint,Resolved,9/12/2023
3821,Andrew,Anderson,31,Male,Address_3821,Omaha,19458798674,andrew.anderson@kag.com,Current,4715.39,8/20/2020,1/6/2023,3821,12/11/2023,Transfer,249.88,4965.27,4,3821,7512.29,Personal,9.08,24,11/30/2021,Closed,3821,MasterCard,1295.57,3726,186.3,3/19/2023,4/28/2023,8857,3821,4/6/2023,Complaint,Pending,1/24/2023
3822,Karen,King,61,Male,Address_3822,Mesa,19458798675,karen.king@kag.com,Savings,7400.08,4/26/2015,1/19/2023,3822,1/31/2023,Deposit,598.4,7998.48,39,3822,26067.11,Auto,9.7,48,2/3/2022,Closed,3822,AMEX,5687.01,4805.11,240.26,12/23/2023,2/1/2023,5455,3822,2/1/2023,Suggestion,Pending,2/2/2023
3823,Michelle,Hernandez,37,Other,Address_3823,Oklahoma City,19458798676,michelle.hernandez@kag.com,Current,5192.57,10/30/2011,10/2/2023,3823,5/2/2023,Transfer,1736.6,3455.97,74,3823,26886.42,Mortgage,3.12,36,2/3/2021,Closed,3823,AMEX,1423.64,1208.81,60.44,4/23/2023,12/3/2023,3370,3823,6/29/2023,Complaint,Resolved,8/14/2023
3824,Lisa,Smith,39,Female,Address_3824,Las Vegas,19458798677,lisa.smith@kag.com,Savings,3668.12,12/13/2014,4/20/2023,3824,10/2/2023,Withdrawal,2787.98,880.14,88,3824,43654.62,Mortgage,2.65,12,12/27/2021,Closed,3824,AMEX,9121.58,248.36,12.42,11/3/2023,9/21/2023,49,3824,6/15/2023,Praise,Pending,3/20/2023
3825,Nancy,Anderson,47,Male,Address_3825,Phoenix,19458798678,nancy.anderson@kag.com,Savings,3560.65,1/19/2022,4/5/2023,3825,3/12/2023,Withdrawal,3051.48,509.17,34,3825,2085.36,Auto,8.78,48,8/4/2022,Rejected,3825,Visa,7363.09,633,31.65,10/1/2023,4/19/2023,7316,3825,5/12/2023,Suggestion,Resolved,6/24/2023
3826,Christopher,Sanchez,50,Male,Address_3826,Philadelphia,19458798679,christopher.sanchez@kag.com,Current,2175.45,12/6/2006,3/28/2023,3826,6/24/2023,Withdrawal,508.98,1666.47,88,3826,7686.13,Auto,3.19,36,11/21/2021,Approved,3826,AMEX,1755.36,3691.06,184.55,7/31/2023,12/29/2023,1676,3826,11/27/2023,Complaint,Resolved,8/18/2023
3827,Paul,Brown,22,Female,Address_3827,Louisville,19458798680,paul.brown@kag.com,Savings,8867.55,3/1/2012,1/13/2023,3827,10/20/2023,Withdrawal,4801.6,4065.95,25,3827,9363.26,Mortgage,8.63,36,6/3/2022,Closed,3827,Visa,5568.84,3986.35,199.32,3/21/2023,5/30/2023,8501,3827,7/30/2023,Suggestion,Pending,2/10/2023
